SurveyID,SurveyTitle,ResponseID,Module Type,Training Level,Module Title,Tools Used,Certificate Of Attendance,(Estimated) male learners enrolled,(Estimated) female learners enrolled,(Estimated) non-binary learners enrolled,Number of learners cybersecurity self-trained,Students Successfully Completed,EduBackgroundLessThanHighschool,EduBackgroundHighSchoolDiploma,EduBackgroundCollegeNoDegree,EduBackgroundUndergraduate,EduBackgroundMaster,EduBackgroundPhD,EduBackgroundOther,People Reporting Improved Employment Situation,Recommendations For Best Practices,Recommendations For Expanding,Recommendations For Future Initiatives,Q15_Value,Q15_Text,Q16_Value,Q16_Text,Q17_Value,Q17_Text,Q18_Value,Q18_Text,Q19_Value,Q19_Text,Q20_Value,Q20_Text,Q21_Value,Q21_Text,Q22_Value,Q22_Text,Q23_Value,Q23_Text,Q24_Value,Q24_Text,Q25_Value,Q25_Text,Q26_Value,Q26_Text,Q27_Value,Q27_Text,Q28_Value,Q28_Text,Q29_Value,Q29_Text,Q30_Value,Q30_Text,Q31_Value,Q31_Text,Q32_Value,Q32_Text,Q33_Value,Q33_Text,Q34_Value,Q34_Text,Q35_Value,Q35_Text,Q36_Value,Q36_Text,Q37_Value,Q38_Value
70,"LLM Vulnerabilities, attack and defenses",832,Workshop (W),Basic,CSP007 - Cybersecurity in Emerging Technologies,"Ollama, garak","Yes, only for full attendance",27,8,0,32,35,0,0,6,14,12,3,0,,"Since the LLM threat landscape evolves rapidly, plan periodic updates of examples, attacks, and defense techniques to maintain module relevance","Provide the module in both in-person and virtual formats (live online sessions and self-paced versions) to reach participants from different regions and time zones.
Publish selected lecture materials, recorded talks, and lab guides openly to attract a wider audience and promote adoption by other training providers.","Engage industry partners to co-develop practical case studies, internships, and guest lectures aligned with current workforce needs.

",7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
70,"LLM Vulnerabilities, attack and defenses",841,Workshop (W),Basic,CSP007 - Cybersecurity in Emerging Technologies,"Ollama, garak","Yes, only for full attendance",27,8,0,32,35,0,0,6,14,12,3,0,,"Since the LLM threat landscape evolves rapidly, plan periodic updates of examples, attacks, and defense techniques to maintain module relevance","Provide the module in both in-person and virtual formats (live online sessions and self-paced versions) to reach participants from different regions and time zones.
Publish selected lecture materials, recorded talks, and lab guides openly to attract a wider audience and promote adoption by other training providers.","Engage industry partners to co-develop practical case studies, internships, and guest lectures aligned with current workforce needs.

",5,5 - Somewhat Satisfied,6,6 - Satisfied,4,4 - Neutral,6,6 - Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,4,4 - Neutral,5,5 - Somewhat Satisfied,6,6 - Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,7,7 - Very Satisfied,5,5 - Somewhat Satisfied,,,,,,,6,6 - Very Relevant,6,6 - To a Large Extent,5,5 - Slightly Likely,8,8,,
71,Hackathon,812,Hackathon (H),Basic,CSP010 - Penetration Testing,"Nmap
Burp Suite
Wireshark
Metasploit Framework
Ghidra
Hashcat
John the Ripper
Kali Linux
Others","Yes, only for full attendance",27,8,0,22,35,0,0,6,14,12,3,0,,"Continuously update the module with the latest cybersecurity trends
Monitor known real-world attacks and create similar scenarios to them","Partner with industry
Partner with public entities and initiatives",Foster EU member state collaboration on cybersecurity training offerings.,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
71,Hackathon,813,Hackathon (H),Basic,CSP010 - Penetration Testing,"Nmap
Burp Suite
Wireshark
Metasploit Framework
Ghidra
Hashcat
John the Ripper
Kali Linux
Others","Yes, only for full attendance",27,8,0,22,35,0,0,6,14,12,3,0,,"Continuously update the module with the latest cybersecurity trends
Monitor known real-world attacks and create similar scenarios to them","Partner with industry
Partner with public entities and initiatives",Foster EU member state collaboration on cybersecurity training offerings.,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
71,Hackathon,815,Hackathon (H),Basic,CSP010 - Penetration Testing,"Nmap
Burp Suite
Wireshark
Metasploit Framework
Ghidra
Hashcat
John the Ripper
Kali Linux
Others","Yes, only for full attendance",27,8,0,22,35,0,0,6,14,12,3,0,,"Continuously update the module with the latest cybersecurity trends
Monitor known real-world attacks and create similar scenarios to them","Partner with industry
Partner with public entities and initiatives",Foster EU member state collaboration on cybersecurity training offerings.,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
71,Hackathon,816,Hackathon (H),Basic,CSP010 - Penetration Testing,"Nmap
Burp Suite
Wireshark
Metasploit Framework
Ghidra
Hashcat
John the Ripper
Kali Linux
Others","Yes, only for full attendance",27,8,0,22,35,0,0,6,14,12,3,0,,"Continuously update the module with the latest cybersecurity trends
Monitor known real-world attacks and create similar scenarios to them","Partner with industry
Partner with public entities and initiatives",Foster EU member state collaboration on cybersecurity training offerings.,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,-,-
71,Hackathon,818,Hackathon (H),Basic,CSP010 - Penetration Testing,"Nmap
Burp Suite
Wireshark
Metasploit Framework
Ghidra
Hashcat
John the Ripper
Kali Linux
Others","Yes, only for full attendance",27,8,0,22,35,0,0,6,14,12,3,0,,"Continuously update the module with the latest cybersecurity trends
Monitor known real-world attacks and create similar scenarios to them","Partner with industry
Partner with public entities and initiatives",Foster EU member state collaboration on cybersecurity training offerings.,1,1 - Strongly Dissatisfied,2,2 - Dissatisfied,1,1 - Strongly Dissatisfied,2,2 - Dissatisfied,2,2 - Dissatisfied,2,2 - Dissatisfied,1,1 - Strongly Dissatisfied,2,2 - Dissatisfied,1,1 - Strongly Dissatisfied,1,1 - Strongly Dissatisfied,1,1 - Strongly Dissatisfied,1,1 - Strongly Dissatisfied,1,1 - Strongly Dissatisfied,1,1 - Strongly Dissatisfied,1,1 - Strongly Dissatisfied,,,,,,,2,2 - Low Relevance ,2,2 - To a Very Small Extent,1,1 - Extremely Unlikely,1,1,,
71,Hackathon,819,Hackathon (H),Basic,CSP010 - Penetration Testing,"Nmap
Burp Suite
Wireshark
Metasploit Framework
Ghidra
Hashcat
John the Ripper
Kali Linux
Others","Yes, only for full attendance",27,8,0,22,35,0,0,6,14,12,3,0,,"Continuously update the module with the latest cybersecurity trends
Monitor known real-world attacks and create similar scenarios to them","Partner with industry
Partner with public entities and initiatives",Foster EU member state collaboration on cybersecurity training offerings.,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,"The hackathon was well prepared and the challenges had variety. If possible, I would like to see the answers of all the CTFs. Thank you for the experience."
71,Hackathon,820,Hackathon (H),Basic,CSP010 - Penetration Testing,"Nmap
Burp Suite
Wireshark
Metasploit Framework
Ghidra
Hashcat
John the Ripper
Kali Linux
Others","Yes, only for full attendance",27,8,0,22,35,0,0,6,14,12,3,0,,"Continuously update the module with the latest cybersecurity trends
Monitor known real-world attacks and create similar scenarios to them","Partner with industry
Partner with public entities and initiatives",Foster EU member state collaboration on cybersecurity training offerings.,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
71,Hackathon,822,Hackathon (H),Basic,CSP010 - Penetration Testing,"Nmap
Burp Suite
Wireshark
Metasploit Framework
Ghidra
Hashcat
John the Ripper
Kali Linux
Others","Yes, only for full attendance",27,8,0,22,35,0,0,6,14,12,3,0,,"Continuously update the module with the latest cybersecurity trends
Monitor known real-world attacks and create similar scenarios to them","Partner with industry
Partner with public entities and initiatives",Foster EU member state collaboration on cybersecurity training offerings.,3,3 - Somewhat Dissatisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,6,6 - Satisfied,,,,,,,5,5 - Moderately Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,5,5,,Too hard and we didnt cover many modules during the school which could help with this.
71,Hackathon,824,Hackathon (H),Basic,CSP010 - Penetration Testing,"Nmap
Burp Suite
Wireshark
Metasploit Framework
Ghidra
Hashcat
John the Ripper
Kali Linux
Others","Yes, only for full attendance",27,8,0,22,35,0,0,6,14,12,3,0,,"Continuously update the module with the latest cybersecurity trends
Monitor known real-world attacks and create similar scenarios to them","Partner with industry
Partner with public entities and initiatives",Foster EU member state collaboration on cybersecurity training offerings.,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
71,Hackathon,825,Hackathon (H),Basic,CSP010 - Penetration Testing,"Nmap
Burp Suite
Wireshark
Metasploit Framework
Ghidra
Hashcat
John the Ripper
Kali Linux
Others","Yes, only for full attendance",27,8,0,22,35,0,0,6,14,12,3,0,,"Continuously update the module with the latest cybersecurity trends
Monitor known real-world attacks and create similar scenarios to them","Partner with industry
Partner with public entities and initiatives",Foster EU member state collaboration on cybersecurity training offerings.,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
71,Hackathon,826,Hackathon (H),Basic,CSP010 - Penetration Testing,"Nmap
Burp Suite
Wireshark
Metasploit Framework
Ghidra
Hashcat
John the Ripper
Kali Linux
Others","Yes, only for full attendance",27,8,0,22,35,0,0,6,14,12,3,0,,"Continuously update the module with the latest cybersecurity trends
Monitor known real-world attacks and create similar scenarios to them","Partner with industry
Partner with public entities and initiatives",Foster EU member state collaboration on cybersecurity training offerings.,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,,,,,,,6,6 - Very Relevant,7,7 - To a Very Large Extent,6,6 - Likely,6,6,,
71,Hackathon,828,Hackathon (H),Basic,CSP010 - Penetration Testing,"Nmap
Burp Suite
Wireshark
Metasploit Framework
Ghidra
Hashcat
John the Ripper
Kali Linux
Others","Yes, only for full attendance",27,8,0,22,35,0,0,6,14,12,3,0,,"Continuously update the module with the latest cybersecurity trends
Monitor known real-world attacks and create similar scenarios to them","Partner with industry
Partner with public entities and initiatives",Foster EU member state collaboration on cybersecurity training offerings.,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,6,6 - Very Relevant,7,7 - To a Very Large Extent,6,6 - Likely,10,10 - Extremely likely,It was great to compete in CTF challenges and learning from peers,
71,Hackathon,833,Hackathon (H),Basic,CSP010 - Penetration Testing,"Nmap
Burp Suite
Wireshark
Metasploit Framework
Ghidra
Hashcat
John the Ripper
Kali Linux
Others","Yes, only for full attendance",27,8,0,22,35,0,0,6,14,12,3,0,,"Continuously update the module with the latest cybersecurity trends
Monitor known real-world attacks and create similar scenarios to them","Partner with industry
Partner with public entities and initiatives",Foster EU member state collaboration on cybersecurity training offerings.,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
71,Hackathon,834,Hackathon (H),Basic,CSP010 - Penetration Testing,"Nmap
Burp Suite
Wireshark
Metasploit Framework
Ghidra
Hashcat
John the Ripper
Kali Linux
Others","Yes, only for full attendance",27,8,0,22,35,0,0,6,14,12,3,0,,"Continuously update the module with the latest cybersecurity trends
Monitor known real-world attacks and create similar scenarios to them","Partner with industry
Partner with public entities and initiatives",Foster EU member state collaboration on cybersecurity training offerings.,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
71,Hackathon,842,Hackathon (H),Basic,CSP010 - Penetration Testing,"Nmap
Burp Suite
Wireshark
Metasploit Framework
Ghidra
Hashcat
John the Ripper
Kali Linux
Others","Yes, only for full attendance",27,8,0,22,35,0,0,6,14,12,3,0,,"Continuously update the module with the latest cybersecurity trends
Monitor known real-world attacks and create similar scenarios to them","Partner with industry
Partner with public entities and initiatives",Foster EU member state collaboration on cybersecurity training offerings.,4,4 - Neutral,6,6 - Satisfied,6,6 - Satisfied,4,4 - Neutral,7,7 - Very Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,7,7 - Very Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,,,,,,,6,6 - Very Relevant,5,5 - To a Fairly Large Extent,6,6 - Likely,8,8,,
